RNGSource;RNGTarget;RNGDistance;
848;1449;3,8729833;
848;2799;3,8729833;
848;3113;4,0000000;
848;3445;3,8729833;
848;3819;2,8284271;
848;3978;4,1231056;
849;1147;4,3588989;
849;2369;3,8729833;
849;2495;3,1622777;
849;2835;4,1231056;
849;3313;3,3166248;
850;877;3,0000000;
850;1964;4,1231056;
850;3042;4,2426407;
850;3200;3,6055513;
850;3585;4,0000000;
851;2101;3,0000000;
852;1126;3,0000000;
852;1416;4,0000000;
852;1719;4,3588989;
852;3125;3,6055513;
852;3746;3,7416574;
853;1857;3,8729833;
853;3274;3,6055513;
854;2724;2,8284271;
855;1062;3,0000000;
855;1936;3,8729833;
857;1174;3,8729833;
857;2311;4,5825757;
858;3385;3,4641016;
859;1573;3,7416574;
859;3530;4,4721360;
859;3646;4,4721360;
860;1207;3,3166248;
860;1316;3,8729833;
860;2129;4,2426407;
861;1079;3,6055513;
861;1612;3,8729833;
861;2806;4,4721360;
861;3591;4,0000000;
861;3703;4,2426407;
862;2567;3,7416574;
862;3691;4,2426407;
863;2692;4,1231056;
863;2969;5,0990195;
864;1620;2,8284271;
864;3780;4,0000000;
865;1839;3,7416574;
865;1932;3,4641016;
865;2568;4,2426407;
865;2798;3,4641016;
865;2971;4,3588989;
865;2987;4,2426407;
865;3485;4,0000000;
866;2666;3,1622777;
866;2995;3,1622777;
866;3245;4,3588989;
866;3739;2,6457513;
867;1456;4,3588989;
867;1489;3,4641016;
867;2716;4,3588989;
867;3308;4,5825757;
867;3695;4,8989795;
867;3945;3,0000000;
868;1256;4,1231056;
868;1499;3,6055513;
868;2339;3,3166248;
868;3953;3,3166248;
869;1136;3,3166248;
869;3819;3,8729833;
870;1187;4,4721360;
870;2069;4,0000000;
870;2798;4,0000000;
870;3249;4,0000000;
870;3596;3,1622777;
871;906;4,3588989;
871;3966;4,4721360;
872;1217;3,0000000;
872;2241;3,0000000;
872;2938;3,1622777;
872;3030;3,4641016;
873;1004;3,1622777;
873;1129;4,0000000;
873;1852;4,6904158;
873;2002;4,6904158;
873;2139;4,3588989;
873;2661;3,8729833;
874;1182;3,8729833;
874;1460;3,1622777;
875;3011;2,4494897;
875;3835;6,2449980;
876;1309;4,2426407;
876;1777;4,2426407;
876;2233;4,0000000;
876;2773;3,8729833;
877;1880;3,8729833;
877;2991;4,1231056;
878;1263;4,1231056;
878;1943;3,8729833;
879;1725;3,7416574;
879;3066;4,1231056;
880;1580;3,0000000;
880;2525;4,3588989;
880;2816;4,3588989;
881;1829;3,6055513;
881;2345;3,6055513;
881;2598;4,4721360;
881;2748;4,6904158;
881;3090;4,1231056;
882;1471;4,0000000;
882;1570;4,2426407;
882;1820;4,2426407;
883;1091;3,4641016;
883;2961;3,3166248;
884;1453;4,1231056;
884;1964;2,8284271;
884;2803;3,0000000;
884;3491;4,2426407;
885;2248;4,5825757;
885;2719;4,1231056;
885;3651;4,1231056;
886;1668;4,0000000;
886;1908;4,3588989;
886;3386;2,4494897;
887;1042;4,0000000;
887;1112;4,4721360;
887;3299;3,1622777;
887;3938;4,5825757;
888;1000;3,6055513;
888;1150;4,4721360;
888;2984;3,7416574;
889;1434;3,7416574;
889;2661;4,6904158;
889;3457;4,1231056;
890;1595;3,4641016;
890;2886;3,1622777;
890;3740;3,8729833;
891;1247;4,0000000;
891;1387;3,4641016;
891;2063;4,4721360;
891;2227;4,1231056;
891;3210;3,0000000;
892;2393;3,7416574;
892;2644;3,3166248;
892;3779;3,6055513;
893;1063;3,6055513;
893;1746;3,6055513;
893;2283;5,7445626;
893;2443;3,8729833;
894;987;3,3166248;
894;2087;4,7958315;
894;2923;4,4721360;
894;3138;4,1231056;
894;3476;3,8729833;
894;3494;4,5825757;
895;1022;3,6055513;
895;3113;4,6904158;
895;3146;4,1231056;
896;1270;3,4641016;
896;1326;4,4721360;
897;2114;3,6055513;
897;3570;4,0000000;
898;1384;2,2360680;
899;1086;4,3588989;
899;1157;3,3166248;
899;2331;3,6055513;
899;2474;3,3166248;
899;3913;4,3588989;
900;2247;2,8284271;
901;1375;4,5825757;
901;2159;4,3588989;
902;970;4,7958315;
902;3000;3,4641016;
903;1159;4,2426407;
903;2679;4,0000000;
903;3854;4,0000000;
904;3451;3,6055513;
905;992;3,3166248;
905;2481;4,0000000;
905;3241;4,3588989;
905;3743;4,0000000;
906;2287;3,6055513;
906;2694;3,4641016;
907;1551;4,1231056;
907;1601;3,8729833;
907;1615;4,5825757;
907;3327;4,1231056;
908;1058;3,4641016;
908;1416;3,7416574;
908;1554;4,1231056;
908;1786;3,6055513;
908;3345;3,0000000;
908;3441;3,0000000;
909;2609;3,1622777;
909;3604;4,3588989;
909;3649;3,1622777;
910;3065;3,0000000;
910;3671;4,0000000;
911;1512;4,4721360;
911;1756;4,1231056;
912;921;3,4641016;
912;2286;4,4721360;
912;2380;3,6055513;
912;2621;3,6055513;
912;3291;2,8284271;
913;1120;4,2426407;
913;2644;3,4641016;
913;2843;4,6904158;
914;1663;3,6055513;
914;1672;2,8284271;
914;2148;5,0990195;
915;1988;4,1231056;
915;3845;3,0000000;
916;1337;3,6055513;
916;1751;4,1231056;
916;3230;3,4641016;
917;997;3,0000000;
917;1065;3,8729833;
917;2250;4,0000000;
917;3313;3,8729833;
917;3393;3,7416574;
918;2409;4,8989795;
918;2569;4,6904158;
918;2664;4,7958315;
919;1328;4,6904158;
919;1481;3,6055513;
919;2672;4,8989795;
919;3089;4,5825757;
919;3967;4,4721360;
920;1600;3,4641016;
920;1690;4,0000000;
921;1136;3,7416574;
921;1411;4,0000000;
921;1416;4,1231056;
921;1933;3,6055513;
921;3784;3,3166248;
921;3912;3,3166248;
922;1777;2,8284271;
922;2355;4,0000000;
922;2651;3,8729833;
922;2698;3,3166248;
923;969;3,3166248;
923;1364;3,7416574;
924;2437;5,0990195;
924;2908;3,6055513;
924;3727;3,0000000;
925;2236;2,4494897;
925;2566;4,0000000;
925;3863;3,7416574;
926;1321;3,8729833;
926;1421;3,8729833;
926;2352;3,0000000;
926;3195;3,1622777;
926;3985;3,1622777;
927;979;4,0000000;
927;1098;4,1231056;
927;1655;3,6055513;
927;1981;3,7416574;
927;3152;4,2426407;
927;3970;3,6055513;
928;1904;3,3166248;
928;1988;3,7416574;
928;3495;3,1622777;
928;3845;4,2426407;
929;1318;4,0000000;
930;1358;3,3166248;
930;2434;3,1622777;
930;3121;3,6055513;
931;1994;2,8284271;
932;3678;3,0000000;
933;2061;4,1231056;
933;3414;3,6055513;
934;2555;4,6904158;
934;2562;4,4721360;
934;2824;4,5825757;
935;1039;4,4721360;
935;1113;3,3166248;
935;1267;3,7416574;
935;1561;3,1622777;
935;2076;3,0000000;
935;2371;3,7416574;
936;939;4,1231056;
936;2092;4,0000000;
936;2707;4,2426407;
936;2878;2,6457513;
936;2941;4,0000000;
936;3976;3,6055513;
937;2336;3,3166248;
937;2644;3,3166248;
937;3673;3,4641016;
938;1833;3,4641016;
938;2906;3,7416574;
939;1304;3,7416574;
939;1486;4,1231056;
939;1879;3,7416574;
939;2214;3,4641016;
940;2274;4,1231056;
941;3383;3,7416574;
941;3419;3,1622777;
941;3811;4,1231056;
942;1634;4,5825757;
942;1993;3,7416574;
942;2604;4,1231056;
942;2820;3,4641016;
942;2896;4,0000000;
942;3284;3,8729833;
942;3594;3,7416574;
943;1306;4,1231056;
943;1439;4,4721360;
943;1447;3,3166248;
943;1468;4,1231056;
943;1595;3,4641016;
943;3871;4,2426407;
944;2139;4,1231056;
944;2957;3,4641016;
944;3676;1,7320508;
945;1342;3,1622777;
945;1805;3,7416574;
945;1976;4,1231056;
945;3346;4,1231056;
946;2276;4,0000000;
946;2506;4,1231056;
946;2725;3,3166248;
946;3097;4,0000000;
946;3928;3,0000000;
947;1033;4,5825757;
947;2762;4,0000000;
947;3089;4,2426407;
947;3179;3,7416574;
948;1906;4,0000000;
948;2250;3,3166248;
948;2455;3,6055513;
948;2833;3,3166248;
948;2836;3,7416574;
949;1347;3,1622777;
949;1495;3,0000000;
949;2075;2,4494897;
949;2724;3,4641016;
949;3239;3,1622777;
949;3690;3,7416574;
950;1889;4,1231056;
950;2598;3,7416574;
950;2991;4,3588989;
951;1817;3,8729833;
951;2088;3,7416574;
952;2288;3,4641016;
952;3132;3,4641016;
952;3333;3,7416574;
952;3693;3,8729833;
953;1252;4,4721360;
953;2533;4,0000000;
954;2652;3,8729833;
954;2915;3,7416574;
955;2240;3,7416574;
955;3013;4,0000000;
955;3407;4,1231056;
956;2759;4,7958315;
956;3174;3,3166248;
956;3875;4,7958315;
957;2401;3,4641016;
957;3629;4,0000000;
957;3802;2,8284271;
957;3996;3,3166248;
958;1197;3,6055513;
958;1335;3,7416574;
958;3979;3,7416574;
959;2740;3,6055513;
959;3019;2,6457513;
959;3552;3,8729833;
960;2047;2,8284271;
960;3669;3,8729833;
960;3754;4,2426407;
961;1919;3,6055513;
961;2107;4,0000000;
961;3098;4,0000000;
961;3552;4,1231056;
962;1400;3,8729833;
962;2627;3,6055513;
963;1536;3,3166248;
963;1675;3,6055513;
963;2606;4,1231056;
964;1026;4,0000000;
964;1622;2,8284271;
964;3807;4,6904158;
964;3935;4,2426407;
965;1346;4,1231056;
965;3026;2,8284271;
965;3737;4,2426407;
966;975;3,8729833;
966;1898;4,0000000;
966;2354;3,3166248;
966;2572;2,6457513;
966;3137;4,0000000;
966;3702;3,8729833;
967;1312;4,4721360;
967;1724;3,7416574;
967;2149;4,8989795;
968;2212;3,7416574;
968;3276;3,7416574;
968;3774;4,1231056;
969;3022;3,8729833;
969;3327;3,7416574;
969;3839;4,3588989;
970;1266;4,0000000;
970;1691;4,0000000;
970;2632;4,4721360;
970;3110;3,1622777;
971;2257;3,0000000;
971;3124;3,0000000;
971;3381;3,3166248;
971;3459;3,7416574;
971;3858;4,3588989;
972;2599;3,0000000;
972;3091;3,1622777;
972;3331;4,2426407;
973;1802;3,6055513;
973;2916;3,8729833;
973;3954;4,0000000;
974;3159;4,1231056;
974;3345;3,4641016;
974;3439;4,0000000;
974;3784;2,6457513;
975;1354;4,0000000;
975;2474;4,2426407;
975;2754;4,4721360;
976;1958;4,2426407;
976;2166;3,4641016;
976;3735;4,2426407;
977;1140;4,0000000;
977;1762;3,4641016;
977;2122;3,6055513;
977;2604;4,7958315;
978;1304;4,3588989;
978;1553;3,7416574;
978;2977;3,6055513;
978;3677;4,1231056;
979;1857;3,7416574;
979;3214;3,6055513;
979;3346;3,6055513;
980;1035;2,8284271;
980;1347;4,2426407;
980;1602;4,1231056;
980;2006;3,7416574;
980;2591;4,1231056;
981;1836;2,8284271;
981;1889;4,3588989;
982;1366;3,8729833;
982;2212;2,4494897;
982;3271;3,8729833;
983;1416;3,8729833;
983;1856;4,4721360;
983;2700;3,6055513;
983;2927;4,1231056;
984;2101;3,7416574;
984;3086;4,4721360;
985;1724;4,3588989;
985;2920;4,7958315;
985;3594;4,0000000;
986;1688;4,0000000;
986;1702;4,0000000;
986;2258;4,4721360;
986;2616;3,8729833;
986;3036;4,0000000;
986;3155;4,4721360;
987;1403;3,8729833;
987;3984;3,0000000;
988;3036;4,3588989;
988;3316;4,0000000;
989;3426;3,6055513;
989;3807;4,2426407;
990;1222;3,3166248;
990;1367;3,3166248;
990;1659;4,4721360;
990;1936;4,5825757;
990;2699;2,6457513;
991;1225;3,6055513;
991;1600;3,7416574;
991;3259;3,7416574;
992;1883;3,7416574;
992;3031;4,7958315;
993;1743;3,4641016;
993;2995;3,6055513;
993;3053;4,2426407;
993;3247;4,2426407;
994;1121;3,6055513;
994;2433;3,4641016;
994;2904;4,3588989;
995;1158;3,3166248;
995;1185;3,6055513;
995;2603;3,3166248;
995;2981;3,4641016;
995;3812;3,7416574;
996;1127;3,1622777;
996;1405;4,0000000;
996;2474;4,4721360;
996;2663;3,8729833;
996;3569;3,0000000;
997;2157;3,7416574;
997;2241;4,2426407;
997;2885;3,6055513;
997;3997;4,8989795;
998;1828;4,3588989;
998;2178;4,0000000;
998;2270;3,8729833;
998;3484;3,4641016;
999;1296;4,0000000;
999;1618;4,0000000;
999;3235;4,8989795;
999;3303;4,5825757;
999;3413;3,7416574;
1000;1674;3,0000000;
1000;2806;3,8729833;
1000;3796;3,8729833;
1001;1059;3,8729833;
1001;1674;4,3588989;
1001;3144;4,0000000;
1001;3616;4,2426407;
1002;1635;3,3166248;
1002;2815;3,8729833;
1003;1106;4,1231056;
1003;2761;4,3588989;
1003;3947;3,8729833;
1004;1041;4,3588989;
1004;2794;4,2426407;
1004;3549;4,2426407;
1005;1217;3,7416574;
1005;2164;4,2426407;
1005;2835;3,7416574;
1005;3030;3,0000000;
1006;2706;3,4641016;
1007;1951;4,3588989;
1007;2186;3,3166248;
1007;3141;4,5825757;
1008;2475;4,0000000;
1008;2476;1,7320508;
1008;2898;3,3166248;
1008;3917;3,7416574;
1009;1220;3,6055513;
1010;1514;4,1231056;
1010;3321;4,2426407;
1011;1312;3,8729833;
1011;2373;3,8729833;
1011;3526;4,4721360;
1011;3789;3,6055513;
1012;3870;6,0827625;
1013;1656;4,2426407;
1013;3372;4,1231056;
1013;3880;4,2426407;
1014;1072;4,5825757;
1014;1723;2,6457513;
1014;2874;4,6904158;
1015;2716;4,0000000;
1015;3218;3,8729833;
1015;3389;4,0000000;
1016;2506;3,8729833;
1016;2777;3,6055513;
1017;1831;4,0000000;
1017;2014;3,8729833;
1017;3528;4,4721360;
1018;1098;3,8729833;
1018;3282;3,0000000;
1018;3779;3,3166248;
1018;3938;4,5825757;
1019;1046;3,0000000;
1019;1556;4,2426407;
1019;2932;3,8729833;
1019;3331;3,7416574;
1020;2537;4,0000000;
1020;3105;3,1622777;
1020;3331;4,1231056;
1021;1430;3,7416574;
1021;1652;3,3166248;
1021;1715;3,7416574;
1022;1465;3,1622777;
1022;2808;4,0000000;
1022;2814;4,5825757;
1022;3205;2,8284271;
1022;3894;4,1231056;
1023;1836;4,1231056;
1023;1842;3,4641016;
1023;1935;4,1231056;
1023;1944;4,3588989;
1023;3190;3,7416574;
1024;1482;3,7416574;
1024;3246;4,0000000;
1024;3474;4,0000000;
1025;1090;4,2426407;
1025;3221;3,7416574;
1025;3461;4,1231056;
1025;3661;4,3588989;
1025;3870;2,8284271;
1025;3970;3,6055513;
1026;2148;5,0000000;
1026;2224;4,1231056;
1027;1645;3,4641016;
1027;2669;3,1622777;
1028;3242;4,1231056;
1029;3355;3,7416574;
1030;2865;3,4641016;
1030;3419;2,8284271;
1031;1187;2,8284271;
1031;2678;3,6055513;
1032;2061;3,8729833;
1032;3226;4,2426407;
1032;3471;4,1231056;
1034;1725;3,6055513;
1034;2090;3,8729833;
1034;2153;4,8989795;
1034;2949;3,8729833;
1035;1192;4,4721360;
1035;2408;3,6055513;
1035;2548;3,8729833;
1036;1254;4,0000000;
1036;1593;4,1231056;
1036;1696;3,7416574;
1036;2700;3,4641016;
1036;3144;3,8729833;
1037;1678;4,2426407;
1037;1788;4,1231056;
1037;1817;4,5825757;
1037;2088;4,4721360;
1037;3771;4,6904158;
1038;2864;3,3166248;
1038;3425;4,2426407;
1038;3827;3,6055513;
1039;1599;3,4641016;
1039;2737;3,3166248;
1039;3212;3,1622777;
1039;3508;4,3588989;
1039;3824;4,2426407;
1040;1563;4,0000000;
1040;2063;4,1231056;
1040;2387;3,3166248;
1040;2601;4,0000000;
1040;2860;4,1231056;
1041;2095;4,6904158;
1042;1206;3,4641016;
1042;1662;4,6904158;
1042;2387;3,3166248;
1042;2764;4,0000000;
1042;3909;4,0000000;
1043;1341;3,7416574;
1043;1779;4,4721360;
1043;2340;3,4641016;
1043;3199;4,2426407;
1043;3453;3,4641016;
1043;3518;3,0000000;
1044;1493;4,6904158;
1044;1504;4,0000000;
1044;1732;4,0000000;
1044;2963;4,3588989;
1044;3349;4,2426407;
1044;3958;4,5825757;
1045;2984;4,2426407;
1045;3496;3,8729833;
1045;3767;4,5825757;
1046;1053;4,6904158;
1046;1394;3,8729833;
1046;1588;3,4641016;
1046;1905;4,1231056;
1046;3424;4,3588989;
1046;3869;4,3588989;
1047;1496;4,2426407;
1047;1824;3,6055513;
1047;3509;5,0000000;
1048;2044;3,3166248;
1048;2753;3,7416574;
1048;2866;2,8284271;
1048;2981;4,0000000;
1048;3700;4,0000000;
1049;1611;3,0000000;
1049;1955;4,0000000;
1050;1268;4,4721360;
1050;2126;4,2426407;
1050;2542;4,3588989;
1050;3026;3,7416574;
1050;3100;3,7416574;
1051;1570;4,1231056;
1051;1939;3,1622777;
1051;1940;4,2426407;
1051;2622;3,3166248;
1051;3211;4,3588989;
1052;1716;3,4641016;
1053;1234;4,0000000;
1053;1332;3,3166248;
1053;1792;4,6904158;
1053;2956;4,4721360;
1054;1718;3,6055513;
1054;1959;2,2360680;
1054;2126;4,0000000;
1054;3580;4,0000000;
1055;2533;3,1622777;
1055;2538;4,3588989;
1055;2582;4,0000000;
1055;3401;4,3588989;
1056;1420;4,2426407;
1056;2196;4,0000000;
1057;1279;2,4494897;
1057;2180;3,7416574;
1058;1356;4,3588989;
1058;1446;4,1231056;
1058;1705;3,1622777;
1059;2346;2,4494897;
1059;2642;4,1231056;
1059;3662;4,1231056;
1060;1156;3,8729833;
1060;1461;4,1231056;
1060;2087;3,7416574;
1060;3382;3,1622777;
1061;1077;3,6055513;
1061;1920;3,3166248;
1061;2086;3,8729833;
1061;2100;3,6055513;
1062;2898;4,0000000;
1062;3719;4,3588989;
1063;1971;3,0000000;
1063;2094;3,8729833;
1063;2262;3,6055513;
1063;3441;4,0000000;
1063;3723;4,2426407;
1064;2102;4,2426407;
1064;2269;3,6055513;
1064;2311;2,8284271;
1064;3752;3,6055513;
1065;1214;3,8729833;
1065;2303;4,1231056;
1065;2347;4,1231056;
1065;2369;4,0000000;
1066;1835;4,3588989;
1066;2279;3,7416574;
1066;2296;3,8729833;
1066;2772;3,7416574;
1066;3486;4,2426407;
1066;3851;3,4641016;
1067;1082;3,6055513;
1067;1720;3,1622777;
1067;2700;4,5825757;
1067;3513;2,6457513;
1068;3900;2,8284271;
1069;1366;4,5825757;
1069;1592;4,2426407;
1069;1593;4,1231056;
1069;2471;4,1231056;
1070;1343;4,2426407;
1070;2229;4,3588989;
1070;2424;3,6055513;
1071;1109;2,8284271;
1071;1458;3,8729833;
1071;1925;3,1622777;
1071;2103;4,0000000;
1071;3001;3,6055513;
1072;2231;4,3588989;
1072;2774;3,4641016;
1073;1281;4,0000000;
1073;1469;3,6055513;
1073;2598;4,0000000;
1073;3503;4,1231056;
1074;2738;3,8729833;
1075;3588;3,4641016;
1076;1115;3,7416574;
1076;2188;4,2426407;
1076;3061;3,6055513;
1077;1925;4,3588989;
1077;2995;4,3588989;
1077;3043;4,1231056;
1077;3125;3,8729833;
1078;1701;2,6457513;
1078;2523;3,1622777;
1078;3883;4,1231056;
1079;1122;3,1622777;
1079;1451;4,1231056;
1079;2297;5,0000000;
1079;2431;2,8284271;
1079;2888;5,0990195;
1080;1692;4,8989795;
1080;2678;2,4494897;
1080;3807;4,1231056;
1081;2148;3,6055513;
1081;2224;4,3588989;
1082;2504;3,7416574;
1082;2889;4,2426407;
1082;3117;3,7416574;
1083;1502;4,1231056;
1083;2188;4,0000000;
1083;3506;4,0000000;
1084;1104;3,0000000;
1084;1912;3,4641016;
1084;2049;3,6055513;
1084;2438;2,8284271;
1084;2748;3,4641016;
1084;3386;2,8284271;
1084;3483;3,7416574;
1085;2517;5,0000000;
1085;2570;3,1622777;
1085;3994;3,8729833;
1086;1863;4,6904158;
1086;2311;2,8284271;
1086;2571;4,2426407;
1087;1314;4,3588989;
1087;1472;3,1622777;
1087;3111;4,2426407;
1087;3507;3,8729833;
1088;1382;3,8729833;
1088;1918;4,0000000;
1088;1965;4,1231056;
1088;2079;3,6055513;
1088;2210;4,1231056;
1088;2506;3,7416574;
1088;2777;3,4641016;
1088;3843;3,8729833;
1089;1205;4,1231056;
1089;1412;5,0990195;
1089;1612;4,3588989;
1089;2769;4,0000000;
1089;3936;3,8729833;
1090;1608;4,2426407;
1090;2053;3,8729833;
1090;2634;3,6055513;
1090;3332;3,3166248;
1090;3785;4,1231056;
1091;1912;4,1231056;
1091;3432;4,2426407;
1091;3474;4,5825757;
1092;3109;3,8729833;
1093;1944;4,5825757;
1093;2071;4,1231056;
1093;2262;4,0000000;
1094;1209;3,7416574;
1094;1882;3,3166248;
1095;1539;4,1231056;
1095;1892;2,8284271;
1095;2115;2,4494897;
1095;2737;4,0000000;
1095;2862;3,8729833;
1096;1231;3,4641016;
1096;1360;3,7416574;
1096;2103;3,0000000;
1096;2808;4,4721360;
1096;3290;4,3588989;
1097;2040;4,0000000;
1097;2656;3,6055513;
1098;2631;3,4641016;
1098;2768;4,2426407;
1098;3014;4,4721360;
1098;3534;3,6055513;
1098;3617;3,8729833;
1098;3883;3,4641016;
1099;3918;3,7416574;
1100;1220;4,5825757;
1100;2105;4,3588989;
1100;3289;3,7416574;
1101;1598;4,2426407;
1101;2005;4,0000000;
1101;2182;4,2426407;
1101;3452;4,3588989;
1101;3479;3,8729833;
1102;2126;4,3588989;
1102;2219;4,1231056;
1102;2707;3,4641016;
1102;3830;4,0000000;
1103;2156;3,4641016;
1103;2443;4,1231056;
1104;2739;4,1231056;
1104;3009;4,2426407;
1104;3090;4,0000000;
1105;1333;3,0000000;
1105;2057;2,4494897;
1105;2754;3,4641016;
1105;2872;4,1231056;
1105;3725;3,4641016;
1106;1401;4,0000000;
1106;1690;4,4721360;
1106;1929;4,1231056;
1106;2601;3,4641016;
1106;2735;4,2426407;
1106;2764;3,7416574;
1106;2906;4,4721360;
1106;3296;4,2426407;
1107;1673;3,6055513;
1107;1816;3,3166248;
1108;1783;3,0000000;
1108;2574;4,2426407;
1109;1876;3,8729833;
1109;2184;4,0000000;
1110;2356;4,2426407;
1111;1554;3,3166248;
1111;1805;3,7416574;
1111;2420;3,0000000;
1111;3227;3,1622777;
1111;3738;2,6457513;
1112;1481;2,2360680;
1112;2175;3,7416574;
1112;2987;4,5825757;
1112;3178;4,0000000;
1113;2308;4,3588989;
1113;2679;3,6055513;
1113;3338;4,5825757;
1113;3449;4,1231056;
1114;2000;4,4721360;
1114;2015;6,5574385;
1114;2189;4,5825757;
1114;2252;4,5825757;
1114;2632;4,3588989;
1116;1992;3,8729833;
1116;2267;3,6055513;
1116;2694;4,2426407;
1117;1277;3,7416574;
1117;2356;3,7416574;
1117;3659;3,6055513;
1118;1219;4,0000000;
1118;1670;3,1622777;
1118;2432;3,6055513;
1118;2793;4,0000000;
1118;3590;4,2426407;
1119;1160;4,4721360;
1119;2234;4,0000000;
1119;2648;4,3588989;
1119;3566;3,0000000;
1120;1679;3,7416574;
1120;2404;3,6055513;
1120;2476;3,6055513;
1120;2683;4,3588989;
1120;3806;4,2426407;
1121;1740;4,1231056;
1121;2153;3,4641016;
1121;2251;3,8729833;
1122;1497;3,3166248;
1122;3051;3,7416574;
1123;2394;3,7416574;
1123;2545;4,1231056;
1123;3328;2,8284271;
1123;3481;3,1622777;
1124;1796;3,7416574;
1124;2934;4,3588989;
1125;1308;4,0000000;
1125;2378;4,3588989;
1125;2477;3,4641016;
1126;2212;3,8729833;
1126;2593;4,0000000;
1127;3792;3,7416574;
1128;3408;4,4721360;
1128;3921;4,6904158;
1129;1609;3,8729833;
1129;3457;3,7416574;
1129;3660;3,6055513;
1130;2557;3,8729833;
1130;3585;2,6457513;
1131;1720;3,1622777;
1131;2420;3,1622777;
1131;2448;4,5825757;
1131;2889;3,8729833;
1131;3635;3,8729833;
1132;1415;4,6904158;
1132;2223;4,6904158;
1132;3139;4,4721360;
1133;1198;4,3588989;
1134;2318;4,0000000;
1134;2546;4,0000000;
1134;2770;4,3588989;
1134;3325;4,0000000;
1134;3842;4,5825757;
1135;2028;4,7958315;
1135;3405;4,5825757;
1136;2235;3,3166248;
1136;2511;3,7416574;
1137;1557;3,6055513;
1137;2689;4,0000000;
1137;3726;3,8729833;
1137;3935;4,1231056;
1138;1285;3,3166248;
1138;1597;4,2426407;
1138;2437;4,1231056;
1138;3179;3,8729833;
1138;3343;4,2426407;
1138;3542;3,7416574;
1138;3880;4,5825757;
1138;3985;3,8729833;
1139;1317;4,1231056;
1139;1449;3,6055513;
1139;2125;4,6904158;
1139;2911;3,4641016;
1139;3454;3,3166248;
1139;3529;4,4721360;
1139;3768;3,8729833;
1139;3772;3,4641016;
1140;1624;4,4721360;
1140;1653;4,5825757;
1140;2186;4,1231056;
1140;3423;4,2426407;
1140;3526;3,7416574;
1141;1230;4,2426407;
1141;2156;3,0000000;
1142;2670;4,2426407;
1142;3154;3,1622777;
1143;1196;3,0000000;
1143;1393;3,4641016;
1143;1657;3,4641016;
1143;1823;3,1622777;
1143;2112;3,4641016;
1143;2164;3,1622777;
1143;3680;3,8729833;
1144;2253;4,4721360;
1144;2562;4,4721360;
1144;2786;3,7416574;
1144;3359;3,3166248;
1145;3052;4,0000000;
1145;3280;2,8284271;
1146;1160;3,1622777;
1146;2090;4,7958315;
1146;2905;3,7416574;
1146;3748;4,4721360;
1147;2494;3,6055513;
1147;2938;3,6055513;
1148;2312;3,7416574;
1148;2349;3,6055513;
1149;1747;4,2426407;
1149;2028;4,1231056;
1149;2406;4,0000000;
1149;2564;3,6055513;
1149;3172;4,5825757;
1150;2318;3,6055513;
1150;2677;3,8729833;
1150;3616;3,6055513;
1150;3669;4,1231056;
1151;1436;3,8729833;
1151;1526;4,1231056;
1151;3663;3,0000000;
1152;1158;3,8729833;
1152;1304;4,2426407;
1152;1350;3,6055513;
1152;1486;4,3588989;
1152;1927;3,8729833;
1152;2052;2,6457513;
1152;2591;4,0000000;
1152;2783;4,1231056;
1152;3812;4,0000000;
1153;1882;4,1231056;
1153;2908;3,4641016;
1153;3490;4,3588989;
1154;2717;4,1231056;
1154;2773;4,0000000;
1154;3036;3,7416574;
1154;3446;4,2426407;
1154;3598;4,7958315;
1155;2537;4,0000000;
1155;2567;2,8284271;
1155;2744;3,4641016;
1155;2841;3,7416574;
1156;1340;3,0000000;
1156;2255;3,4641016;
1156;2549;3,6055513;
1157;1736;4,1231056;
1157;2351;4,5825757;
1158;1822;3,6055513;
1158;2372;2,4494897;
1158;2566;4,5825757;
